u,v,key,osmid,oneway,name,highway,length,geometry,ref,lanes,bridge,tunnel,maxspeed,access
6132177457,6132177458,0,654416618,False,,residential,84.14699999999999,"LINESTRING (129.3417273 36.0810789, 129.3415751 36.0811247, 129.3414052 36.0811647, 129.3411681 36.0811962, 129.3409876 36.081222, 129.3408142 36.081222)",,,,,,
6132177458,6132177457,0,654416618,False,,residential,84.147,"LINESTRING (129.3408142 36.081222, 129.3409876 36.081222, 129.3411681 36.0811962, 129.3414052 36.0811647, 129.3415751 36.0811247, 129.3417273 36.0810789)",,,,,,
6132177467,6132177455,0,654416618,False,,residential,28.271,"LINESTRING (129.3425928 36.0811304, 129.3423007 36.081036)",,,,,,
6132177467,4717682413,0,669624608,True,소티재로,primary,263.754,"LINESTRING (129.3425928 36.0811304, 129.3425929 36.0811091, 129.3426066 36.0800845, 129.3425991 36.0794202, 129.3426579 36.0787602)",7,,,,,
6132178190,5713783287,0,669624608,True,소티재로,primary,398.211,"LINESTRING (129.3412882 36.0857796, 129.3414328 36.0855474, 129.3418961 36.0847251, 129.3421957 36.0840574, 129.342348 36.083563, 129.3425027 36.0828665, 129.3425383 36.0825722, 129.3425578 36.0823782)",7,,,,,
6132178382,1645075246,0,361486763,False,,residential,33.526,"LINESTRING (129.3648467 36.0477812, 129.3652114 36.0477183)",,,,,,
6132178382,4740288273,0,361486763,False,,residential,74.765,"LINESTRING (129.3648467 36.0477812, 129.3646067 36.0478203, 129.3640539 36.0479794)",,,,,,
6132178382,6776462196,0,654416642,False,월막길,residential,294.211,"LINESTRING (129.3648467 36.0477812, 129.3651513 36.0480646, 129.3652496 36.0481286, 129.3653498 36.0481861, 129.3657333 36.0483964, 129.3659281 36.0484862, 129.3660391 36.0485374, 129.3664065 36.0486914, 129.3665992 36.0487794, 129.366833 36.0488844, 129.3671978 36.0490275, 129.3676171 36.0491229)",,,,,,
6152937909,7216294778,0,478617356,False,,residential,1238.708,"LINESTRING (129.3343561 36.1340027, 129.3344101 36.1339496, 129.3345399 36.1338203, 129.3351837 36.1333351, 129.3360634 36.1328498, 129.3363531 36.1326938, 129.3367071 36.1326159, 129.3373401 36.1325465, 129.33778 36.1324772, 129.3379732 36.1324599, 129.3381663 36.1323732, 129.3383701 36.1322259, 129.3385954 36.131992, 129.3413635 36.129193, 129.3415459 36.1290457, 129.343477 36.1275032, 129.3437667 36.1272519, 129.3439384 36.1270353, 129.3442129 36.126655)",,,,,,
6152937909,4718307902,0,478617356,False,,residential,146.591,"LINESTRING (129.3343561 36.1340027, 129.3342771 36.1340803, 129.3341215 36.1342536, 129.3339606 36.1346695, 129.3338318 36.1351287, 129.333812 36.1352246)",,,,,,
6152937909,6283936010,0,"[656887385, 671032187, 656887388]",False,양백교,residential,2647.5969999999998,"LINESTRING (129.3343561 36.1340027, 129.3343216 36.133982, 129.3340641 36.1337308, 129.3339327 36.1335315, 129.3337128 36.1330224, 129.3333775 36.1322772, 129.333069 36.1316078, 129.3327753 36.1312195, 129.3324642 36.1310808, 129.3293099 36.129937, 129.327883 36.1299716, 129.3276469 36.129833, 129.3273573 36.1293737, 129.3257801 36.1283858, 129.3240635 36.1275279, 129.3226044 36.126878, 129.3224327 36.1267133, 129.3218212 36.1256388, 129.3207054 36.1250495, 129.3203943 36.1250755, 129.3198364 36.1252228, 129.3195145 36.1252141, 129.3181305 36.1247808, 129.3178301 36.1246422, 129.3172829 36.1241222, 129.3169396 36.1238882, 129.3158774 36.1234289, 129.3158023 36.1231863, 129.3157916 36.1226056, 129.3157379 36.1224323, 129.3151693 36.1214877, 129.3150298 36.1213923, 129.3143861 36.1211757, 129.3141179 36.121141, 129.3130021 36.1211497, 129.3126534 36.1210457)",,,yes,,,
6158852209,436561805,0,657608327,False,새마을로,primary,430.39199999999994,"LINESTRING (129.2262645 36.0640617, 129.2249803 36.0648272, 129.22398 36.06535, 129.2223578 36.0662977)",31,,,,,
6158852209,436561793,0,657608327,False,새마을로,primary,868.7890000000001,"LINESTRING (129.2262645 36.0640617, 129.22776 36.06323, 129.2291477 36.0624402, 129.2309313 36.0614644, 129.2317434 36.0610851, 129.2322154 36.0608882, 129.2327512 36.0607024, 129.2346261 36.0602777)",31,,,,,
6158852209,7731907569,0,657608339,True,,motorway_link,189.47199999999998,"LINESTRING (129.2262645 36.0640617, 129.2253726 36.0648761, 129.2248011 36.065284)",,,,,,
6166983279,6166984891,0,"[658580859, 658580860, 658580861]",False,"['금장1교', '칠포로93번길']",unclassified,934.041,"LINESTRING (129.3608755 36.1364494, 129.3605509 36.1357215, 129.360221 36.1348832, 129.3601084 36.1346449, 129.3600038 36.1344976, 129.3599206 36.1344023, 129.3597758 36.1342355, 129.3587753 36.1330809, 129.3587485 36.1330072, 129.3586305 36.1324592, 129.3585098 36.1317724, 129.3581182 36.1296667, 129.3578799 36.1285469)",,,yes,,,
6166984891,4744437517,0,656887811,False,칠포로,tertiary,1165.5369999999998,"LINESTRING (129.3578799 36.1285469, 129.3594394 36.128452, 129.3597296 36.1283948, 129.3604445 36.1281261, 129.3653498 36.1259478, 129.3674379 36.1244784, 129.3676786 36.124364, 129.3680891 36.1242669, 129.3690164 36.1241411, 129.3693279 36.1241353)",,,,,,
6166984891,4744437483,0,656887811,False,칠포로,tertiary,905.248,"LINESTRING (129.3578799 36.1285469, 129.3577476 36.1285549, 129.3539607 36.128795, 129.352998 36.1288464, 129.3502856 36.1293741, 129.3479814 36.1298971)",,,,,,
6166984891,6166983279,0,"[658580859, 658580860, 658580861]",False,"['금장1교', '칠포로93번길']",unclassified,934.0410000000002,"LINESTRING (129.3578799 36.1285469, 129.3581182 36.1296667, 129.3585098 36.1317724, 129.3586305 36.1324592, 129.3587485 36.1330072, 129.3587753 36.1330809, 129.3597758 36.1342355, 129.3599206 36.1344023, 129.3600038 36.1344976, 129.3601084 36.1346449, 129.360221 36.1348832, 129.3605509 36.1357215, 129.3608755 36.1364494)",,,yes,,,
6194343294,4629515635,0,468417363,False,득량길,residential,91.28,"LINESTRING (129.3503172 36.0248133, 129.3495776 36.0251301, 129.3494814 36.0252513)",,,,,,
6194343294,5158711942,0,531424415,False,양학로17번길,residential,201.616,"LINESTRING (129.3503172 36.0248133, 129.3500075 36.0241194, 129.349984 36.0239997, 129.3500865 36.0234789, 129.3501694 36.0230573)",,,,,,
6194343294,5158711937,0,531424415,False,양학로17번길,residential,80.67,"LINESTRING (129.3503172 36.0248133, 129.3503874 36.0249705, 129.3505488 36.0252044, 129.3507348 36.0254529)",,,,,,
6194459048,5684343421,0,596803754,False,,residential,162.543,"LINESTRING (129.3691666 36.0607078, 129.3675803 36.0614095)",,,,,,
6194459048,5684343424,0,596803754,False,,residential,44.259,"LINESTRING (129.3691666 36.0607078, 129.369587 36.0605006)",,,,,,
6194459048,4525705486,0,661666598,False,,residential,54.546,"LINESTRING (129.3691666 36.0607078, 129.3690824 36.060222)",,,,,,
6198975546,6132177451,0,601093230,False,,tertiary,134.595,"LINESTRING (129.3393202 36.0800701, 129.3393941 36.0801298, 129.3394641 36.0802204, 129.3395202 36.0803336, 129.3395545 36.0804083, 129.3395809 36.0804657, 129.3396136 36.0805903, 129.3396136 36.0807865, 129.3396229 36.0809866, 129.339627 36.0812191)",,,,,,
6198975546,5713783305,0,601093230,False,,tertiary,104.239,"LINESTRING (129.3393202 36.0800701, 129.3393007 36.0800543, 129.3391606 36.0799826, 129.3388892 36.0799319, 129.338557 36.0798867, 129.3382151 36.0798223)",,,,,,
6198975546,6198975549,0,662133548,False,,residential,76.046,"LINESTRING (129.3393202 36.0800701, 129.3394721 36.0798529, 129.3396066 36.0795983, 129.3396455 36.0794439)",,,,,,
6198975549,6198975553,0,662133550,False,,residential,41.427,"LINESTRING (129.3396455 36.0794439, 129.3401056 36.0794668)",,,,,,
6198975549,6198975552,0,662133548,False,,residential,62.452,"LINESTRING (129.3396455 36.0794439, 129.3395712 36.0792122, 129.3395323 36.0791149, 129.3397024 36.0789431)",,,,,,
6198975549,6198975546,0,662133548,False,,residential,76.046,"LINESTRING (129.3396455 36.0794439, 129.3396066 36.0795983, 129.3394721 36.0798529, 129.3393202 36.0800701)",,,,,,
6198975552,4744345120,0,478617364,False,도음로,tertiary,438.77700000000004,"LINESTRING (129.3397024 36.0789431, 129.3395919 36.0788574, 129.3393221 36.078588, 129.3390258 36.0783994, 129.3387724 36.0783012, 129.3386763 36.0782756, 129.3385617 36.0782649, 129.3383489 36.0782719, 129.3381129 36.0782903, 129.3370797 36.0783398, 129.3351425 36.0784325)",,,,,,
6198975552,6198975554,0,478617364,False,도음로,tertiary,49.162000000000006,"LINESTRING (129.3397024 36.0789431, 129.3398333 36.0790448, 129.3401058 36.0791639, 129.3401582 36.0791791)",,,,,,
6198975552,6198975549,0,662133548,False,,residential,62.452,"LINESTRING (129.3397024 36.0789431, 129.3395323 36.0791149, 129.3395712 36.0792122, 129.3396455 36.0794439)",,,,,,
6198975553,6198975554,0,662133549,False,,residential,32.338,"LINESTRING (129.3401056 36.0794668, 129.3401582 36.0791791)",,,,,,
6198975553,6198975549,0,662133550,False,,residential,41.427,"LINESTRING (129.3401056 36.0794668, 129.3396455 36.0794439)",,,,,,
6198975553,6198975558,0,662133550,False,,residential,100.12,"LINESTRING (129.3401056 36.0794668, 129.3403569 36.0795211, 129.3407215 36.0795411, 129.3408878 36.0794696, 129.3411062 36.0793032)",,,,,,
6198975554,6198975553,0,662133549,False,,residential,32.338,"LINESTRING (129.3401582 36.0791791, 129.3401056 36.0794668)",,,,,,
6198975554,6198975552,0,478617364,False,도음로,tertiary,49.162000000000006,"LINESTRING (129.3401582 36.0791791, 129.3401058 36.0791639, 129.3398333 36.0790448, 129.3397024 36.0789431)",,,,,,
6198975554,6198975558,0,478617364,False,도음로,tertiary,87.76599999999999,"LINESTRING (129.3401582 36.0791791, 129.340417 36.0792541, 129.3407625 36.079321, 129.3410177 36.079321, 129.3411062 36.0793032)",,,,,,
6198975558,6198975554,0,478617364,False,도음로,tertiary,87.766,"LINESTRING (129.3411062 36.0793032, 129.3410177 36.079321, 129.3407625 36.079321, 129.340417 36.0792541, 129.3401582 36.0791791)",,,,,,
6198975558,4717682413,0,478617364,False,도음로,tertiary,152.195,"LINESTRING (129.3411062 36.0793032, 129.3412652 36.0792712, 129.3416863 36.0791095, 129.3421598 36.0789337, 129.3426579 36.0787602)",,,,,,
6198975558,6198975553,0,662133550,False,,residential,100.11999999999999,"LINESTRING (129.3411062 36.0793032, 129.3408878 36.0794696, 129.3407215 36.0795411, 129.3403569 36.0795211, 129.3401056 36.0794668)",,,,,,
6199025670,6199029589,0,662139614,True,,trunk_link,65.293,"LINESTRING (129.3675451 36.1015723, 129.3677147 36.1017343, 129.3677684 36.1017957, 129.3678081 36.1018721, 129.3678432 36.1019607, 129.367878 36.1020814)",,,,,,
6199025670,6199029594,0,662139615,True,,trunk_link,97.724,"LINESTRING (129.3675451 36.1015723, 129.3678245 36.1017061, 129.3680019 36.1017249, 129.3682214 36.1016306, 129.3685014 36.1014814)",,,,,,
6199025671,4820636968,0,662139611,True,,trunk_link,293.18100000000004,"LINESTRING (129.3683413 36.1022251, 129.3690245 36.1027641, 129.3697474 36.1032729, 129.3703619 36.1037141, 129.370715 36.1040309)",,,,,,
6199025673,6199029585,0,662139612,False,,residential,301.608,"LINESTRING (129.3649338 36.0989346, 129.3651462 36.0992685, 129.3655152 36.0997194, 129.3658678 36.1001515, 129.3662227 36.1004552, 129.3666126 36.1006986, 129.3670049 36.1009231, 129.367072 36.1009744)",,,,,,
6199025681,6199025670,0,478617359,True,,trunk_link,196.926,"LINESTRING (129.3659239 36.1003894, 129.3661953 36.1006547, 129.3669309 36.1011975, 129.3675451 36.1015723)",,,,,,
6199025681,6199029585,0,662139613,True,,trunk_link,123.12999999999998,"LINESTRING (129.3659239 36.1003894, 129.3662764 36.1006363, 129.3666617 36.1008269, 129.3669372 36.1009476, 129.367072 36.1009744)",,,,,,
6199029585,6199029666,0,662139612,False,,residential,11.773,"LINESTRING (129.367072 36.1009744, 129.3671357 36.1010231, 129.3671663 36.1010479)",,,,,,
6199029585,6199025673,0,662139612,False,,residential,301.608,"LINESTRING (129.367072 36.1009744, 129.3670049 36.1009231, 129.3666126 36.1006986, 129.3662227 36.1004552, 129.3658678 36.1001515, 129.3655152 36.0997194, 129.3651462 36.0992685, 129.3649338 36.0989346)",,,,,,
6199029589,6199025671,0,662139617,True,,secondary_link,45.591,"LINESTRING (129.367878 36.1020814, 129.3680207 36.1020929, 129.3681834 36.1021353, 129.3683413 36.1022251)",,,,,,
6199029589,6199029608,0,662139618,False,삼흥로,secondary,21.814,"LINESTRING (129.367878 36.1020814, 129.3677992 36.1021469, 129.3677088 36.1022221)",,,,,,
6199029589,6199029594,0,662139624,False,삼흥로,secondary,87.3,"LINESTRING (129.367878 36.1020814, 129.3680658 36.1019364, 129.3685014 36.1014814)",,,,,,
6199029594,6199025671,0,662139616,True,,secondary_link,87.564,"LINESTRING (129.3685014 36.1014814, 129.3683277 36.1018216, 129.3682778 36.1019742, 129.3682778 36.1021078, 129.3683413 36.1022251)",,,,,,
6199029594,6199029589,0,662139624,False,삼흥로,secondary,87.3,"LINESTRING (129.3685014 36.1014814, 129.3680658 36.1019364, 129.367878 36.1020814)",,,,,,
6199029594,4718307999,0,662139625,False,삼흥로,secondary,231.802,"LINESTRING (129.3685014 36.1014814, 129.3686925 36.1012817, 129.3692059 36.1006292, 129.369886 36.0997239)",,,,,,
6199029605,6199029608,0,662139621,True,,secondary_link,65.227,"LINESTRING (129.3680446 36.1027161, 129.3678557 36.1025613, 129.367735 36.1024108, 129.3677088 36.1022221)",,,,,,
6199029605,4718307987,0,662139622,True,,secondary_link,92.702,"LINESTRING (129.3680446 36.1027161, 129.3678058 36.1025867, 129.3676484 36.1025316, 129.3674831 36.1025337, 129.3671241 36.1026894)",,,,,,
6199029608,4718307987,0,478617358,False,삼흥로,secondary,73.888,"LINESTRING (129.3677088 36.1022221, 129.3671241 36.1026894)",,,,,,
6199029608,6199029589,0,662139618,False,삼흥로,secondary,21.814,"LINESTRING (129.3677088 36.1022221, 129.3677992 36.1021469, 129.367878 36.1020814)",,,,,,
6199029608,4718307994,0,662139623,True,,secondary_link,56.943000000000005,"LINESTRING (129.3677088 36.1022221, 129.3675277 36.1021818, 129.3673047 36.1021203, 129.3671349 36.10202)",,,,,,
6199029618,6199029653,0,"[662139628, 662139626, 662139612]",False,,residential,73.213,"LINESTRING (129.3679477 36.1015569, 129.3680079 36.1015924, 129.3685064 36.1019401, 129.3685595 36.1019904)",,,,yes,,
6199029618,6199029666,0,662139612,False,,residential,90.32900000000001,"LINESTRING (129.3679477 36.1015569, 129.367609 36.1013571, 129.3673125 36.1011663, 129.3671663 36.1010479)",,,,,,
6199029618,6199029795,0,662139627,True,,secondary_link,209.80599999999998,"LINESTRING (129.3679477 36.1015569, 129.3681548 36.1013422, 129.3684776 36.1010285, 129.3688712 36.1006066, 129.3693851 36.1000702)",,,,,,
6199029646,6199029653,0,662139628,False,,residential,810.405,"LINESTRING (129.375512 36.1038792, 129.3753808 36.1040233, 129.3750607 36.1042693, 129.3748587 36.1044113, 129.3743942 36.1045618, 129.3740898 36.1046657, 129.3739508 36.1047908, 129.3738773 36.1049583, 129.3736805 36.1050049, 129.3733892 36.1050134, 129.3731688 36.1049583, 129.3729195 36.104829, 129.372644 36.104653, 129.3723344 36.1043583, 129.3720641 36.1040827, 129.371828 36.1038919, 129.3714763 36.1037096, 129.3710434 36.1036693, 129.3707876 36.1037106, 129.3706892 36.1036757, 129.370537 36.1035612, 129.3701355 36.1032665, 129.3696684 36.1029358, 129.3692932 36.1026029, 129.3689416 36.1023527, 129.3685595 36.1019904)",,,,,,
6199029653,6199029646,0,662139628,False,,residential,810.4049999999999,"LINESTRING (129.3685595 36.1019904, 129.3689416 36.1023527, 129.3692932 36.1026029, 129.3696684 36.1029358, 129.3701355 36.1032665, 129.370537 36.1035612, 129.3706892 36.1036757, 129.3707876 36.1037106, 129.3710434 36.1036693, 129.3714763 36.1037096, 129.371828 36.1038919, 129.3720641 36.1040827, 129.3723344 36.1043583, 129.372644 36.104653, 129.3729195 36.104829, 129.3731688 36.1049583, 129.3733892 36.1050134, 129.3736805 36.1050049, 129.3738773 36.1049583, 129.3739508 36.1047908, 129.3740898 36.1046657, 129.3743942 36.1045618, 129.3748587 36.1044113, 129.3750607 36.1042693, 129.3753808 36.1040233, 129.375512 36.1038792)",,,,,,
6199029653,6199029618,0,"[662139626, 662139612, 662139628]",False,,residential,73.213,"LINESTRING (129.3685595 36.1019904, 129.3685064 36.1019401, 129.3680079 36.1015924, 129.3679477 36.1015569)",,,,yes,,
6199029654,6199029666,0,662139630,False,,residential,240.943,"LINESTRING (129.368729 36.0995054, 129.3684798 36.099586, 129.3683328 36.0996559, 129.3682121 36.099675, 129.3680809 36.0997916, 129.367934 36.0999634, 129.3678185 36.1001372, 129.3675535 36.1001881, 129.3674958 36.1004489, 129.3674564 36.1006121, 129.3674013 36.1007457, 129.3672334 36.1009683, 129.3671663 36.1010479)",,,,,,
6199029666,6199029618,0,662139612,False,,residential,90.32900000000001,"LINESTRING (129.3671663 36.1010479, 129.3673125 36.1011663, 129.367609 36.1013571, 129.3679477 36.1015569)",,,,,,
6199029666,6199029585,0,662139612,False,,residential,11.773,"LINESTRING (129.3671663 36.1010479, 129.3671357 36.1010231, 129.367072 36.1009744)",,,,,,
6199029666,6199029670,0,"[662139630, 662139631, 662139634, 662139635, 662139636]",False,,residential,649.6,"LINESTRING (129.3671663 36.1010479, 129.3670917 36.1011379, 129.3665721 36.101774, 129.3667558 36.1019096, 129.3669211 36.1020559, 129.36695 36.1021598, 129.3668791 36.1022764, 129.3668135 36.1023527, 129.3660159 36.1026496, 129.3658296 36.102745, 129.3654491 36.1030524, 129.3650371 36.1034064, 129.3646199 36.1037732, 129.3640033 36.1043032, 129.3636359 36.1045979, 129.3632344 36.1049413, 129.3629734 36.1051799)",,,yes,yes,,
6199029666,6199029654,0,662139630,False,,residential,240.94299999999998,"LINESTRING (129.3671663 36.1010479, 129.3672334 36.1009683, 129.3674013 36.1007457, 129.3674564 36.1006121, 129.3674958 36.1004489, 129.3675535 36.1001881, 129.3678185 36.1001372, 129.367934 36.0999634, 129.3680809 36.0997916, 129.3682121 36.099675, 129.3683328 36.0996559, 129.3684798 36.099586, 129.368729 36.0995054)",,,,,,
6199029666,6199029795,0,662139637,True,,residential,263.127,"LINESTRING (129.3671663 36.1010479, 129.3673037 36.1010726, 129.3676159 36.1012316, 129.3677681 36.1012995, 129.3678521 36.1012571, 129.3680253 36.1010938, 129.3682037 36.100956, 129.3685396 36.1007546, 129.3687574 36.1005829, 129.3689751 36.1003984, 129.3690696 36.1002903, 129.3692139 36.1001313, 129.3693851 36.1000702)",,,,,,
6199029669,6199029670,0,662139632,False,,residential,23.999,"LINESTRING (129.3632102 36.1052798, 129.3629734 36.1051799)",,,,,,
6199029669,4718307987,0,"[479016650, 470030287]",False,삼흥로,secondary,455.65299999999996,"LINESTRING (129.3632102 36.1052798, 129.3638677 36.1047085, 129.3647453 36.1041482, 129.3660953 36.1033467, 129.3666068 36.1030444, 129.3671241 36.1026894)",,,yes,,,
6199029669,4632166468,0,662139633,False,삼흥로,secondary,637.904,"LINESTRING (129.3632102 36.1052798, 129.3615253 36.1067437, 129.3592368 36.1086877, 129.3583357 36.1094512)",,,,,,
6199029670,6199029669,0,662139632,False,,residential,23.999,"LINESTRING (129.3629734 36.1051799, 129.3632102 36.1052798)",,,,,,
6199029670,6199029666,0,"[662139630, 662139631, 662139634, 662139635, 662139636]",False,,residential,649.6,"LINESTRING (129.3629734 36.1051799, 129.3632344 36.1049413, 129.3636359 36.1045979, 129.3640033 36.1043032, 129.3646199 36.1037732, 129.3650371 36.1034064, 129.3654491 36.1030524, 129.3658296 36.102745, 129.3660159 36.1026496, 129.3668135 36.1023527, 129.3668791 36.1022764, 129.36695 36.1021598, 129.3669211 36.1020559, 129.3667558 36.1019096, 129.3665721 36.101774, 129.3670917 36.1011379, 129.3671663 36.1010479)",,,yes,yes,,
